x,y,z,vll_gwc,vll_gsc,fll_gsc,nn_gsc,nn_gwc,m
19973,6976,33689,1,1,1,1,1,24
20125,6835,32885,1,1,1,1,1,44
20167,6953,33585,1,1,1,1,1,9
19948,7425,33140,1,1,1,1,1,6
19925,6391,32398,1,1,1,1,1,17
19754,6561,32650,1,1,1,1,1,17
19427,7291,31303,1,1,1,1,1,36
19496,7226,31526,1,1,1,1,1,17
19348,7175,31306,1,1,1,1,1,13
19878,8629,31502,1,1,1,1,1,4
19620,7893,33239,1,1,1,1,1,4
19783,8026,37010,1,1,1,1,1,2
19190,6326,35353,1,1,1,1,1,18
18798,7459,34880,1,1,1,1,1,4
20590,6958,34515,1,1,1,1,1,18
20985,6600,34554,1,1,1,1,1,11
21048,7012,35278,1,1,1,1,1,29
20721,6403,35586,1,1,1,1,1,17
20993,6907,35286,1,1,1,1,1,16
21179,6271,35681,1,1,1,1,1,9
21143,8104,34521,1,1,1,1,1,47
23094,8695,34931,1,1,1,1,1,14
22414,6798,37236,1,1,1,1,1,0
22676,7165,36435,1,1,1,1,1,47
23479,7515,36849,1,1,1,1,1,9
24984,11266,36268,1,1,1,1,1,9
24481,12066,37346,1,1,1,1,1,4
19227,11932,35452,1,1,1,1,1,39
19127,11981,34815,1,1,1,1,1,29
17420,11168,36680,1,1,1,1,1,18
17451,10972,36694,1,1,1,1,1,7
17348,11602,36841,1,1,1,1,1,11
17398,10618,36498,1,1,1,1,1,8
17578,9733,36146,1,1,1,1,1,4
17243,9696,35984,1,1,1,1,1,47
16787,10093,36677,1,1,1,1,1,47
17025,11448,36740,1,1,1,1,1,47
16929,12247,36991,1,1,1,1,1,12
17095,9375,35823,1,1,1,1,1,2
18041,11816,33347,1,1,1,1,1,47
17357,9970,33149,1,1,1,1,1,23
17274,9776,33190,1,1,1,1,1,6
18726,10328,33504,1,1,1,1,1,37
18525,7800,33111,1,1,1,1,1,37
18488,8001,33122,1,1,1,1,1,20
18492,7801,33157,1,1,1,1,1,30
18346,7723,33084,1,1,1,1,1,13
17527,7196,32992,1,1,1,1,1,26
18743,7054,32869,1,1,1,1,1,24
17237,6952,33050,1,1,1,1,1,22
17532,6612,33658,1,1,1,1,1,5
17139,6831,32895,1,1,1,1,1,30
16936,6419,32842,1,1,1,1,1,20
16340,8029,32877,1,1,1,1,1,19
15786,8361,34787,1,1,1,1,1,23
16371,8277,34700,1,1,1,1,1,21
16040,8256,34854,1,1,1,1,1,16
16060,8087,34548,1,1,1,1,1,7
18590,8144,35895,1,1,1,1,1,9
18403,6673,35785,1,1,1,1,1,8
17841,7083,35949,1,1,1,1,1,56
17364,7654,36129,1,1,1,1,1,28
17482,7544,36084,1,1,1,1,1,15
18077,9161,35979,1,1,1,1,1,21
17587,8696,36768,1,1,1,1,1,11
16865,7966,36927,1,1,1,1,1,20
13420,6414,34868,1,1,1,1,1,47
14944,9153,34941,1,1,1,1,1,20
14917,8400,34158,1,1,1,1,1,4
14899,6456,31390,1,1,1,1,1,6
15239,6903,32252,1,1,1,1,1,11
15412,6768,32219,1,1,1,1,1,10
14639,7088,31844,1,1,1,1,1,44
14187,7384,31537,1,1,1,1,1,22
14157,7769,32519,1,1,1,1,1,24
14484,7250,34198,1,1,1,1,1,47
13616,7705,31740,1,1,1,1,1,39
13507,7790,31776,1,1,1,1,1,31
13544,7722,31763,1,1,1,1,1,16
13400,6444,32319,1,1,1,1,1,11
13151,8156,31408,1,1,1,1,1,23
13587,9146,34205,1,1,1,1,1,6
14835,9795,35300,1,1,1,1,1,16
11631,10864,32799,1,1,1,1,1,7
12076,10051,33064,1,1,1,1,1,7
10629,10962,33037,1,1,1,1,1,23
7421,7390,33091,1,1,1,1,1,5
11027,3989,36096,1,1,1,1,1,13
9886,970,36885,1,1,1,1,1,13
6421,347,36260,1,1,1,1,1,23
9195,3317,37104,1,1,1,1,1,3
8847,5225,35400,1,1,1,1,1,19
8945,5385,35218,1,1,1,1,1,47
7883,5535,31435,1,1,1,1,1,47
8979,251,33881,1,1,1,1,1,47
10076,123,33195,1,1,1,1,1,4
9498,1721,33911,1,1,1,1,1,14
9598,1993,33609,1,1,1,1,1,8
12248,5609,28362,1,1,1,1,1,16
12070,5401,29673,1,1,1,1,1,20
11909,5177,29058,1,1,1,1,1,22
10462,5658,30443,1,1,1,1,1,47
10629,5854,30498,1,1,1,1,1,23
10677,3565,29386,1,1,1,1,1,15
11439,3538,29520,1,1,1,1,1,47
11610,4162,28615,1,1,1,1,1,18
10733,1137,29677,1,1,1,1,1,12
11005,1075,29610,1,1,1,1,1,19
11238,2082,27108,1,1,1,1,1,9
12192,8,27407,1,1,1,1,1,25
11502,1551,27657,1,1,1,1,1,26
11507,1313,26853,1,1,1,1,1,20
11161,1390,26907,1,1,1,1,1,11
12335,461,27266,1,1,1,1,1,17
10144,1838,26619,1,1,1,1,1,34
9586,3479,26923,1,1,1,1,1,27
9424,3204,26840,1,1,1,1,1,11
9393,4044,26944,1,1,1,1,1,32
10692,3798,27810,1,1,1,1,1,31
11045,3497,27118,1,1,1,1,1,19
11898,5840,25369,1,1,1,1,1,24
9447,5128,26979,1,1,1,1,1,11
9696,5545,27001,1,1,1,1,1,26
9951,5932,27115,1,1,1,1,1,14
7689,5883,27681,1,1,1,1,1,24
7537,5237,26752,1,1,1,1,1,0
7803,5686,25957,1,1,1,1,1,1
7136,6060,25310,1,1,1,1,1,15
7393,6027,25488,1,1,1,1,1,18
7595,6078,25612,1,1,1,1,1,21
7279,6187,25384,1,1,1,1,1,19
7072,6129,25291,1,1,1,1,1,14
7612,5111,26254,1,1,1,1,1,23
7788,4704,26139,1,1,1,1,1,15
7919,6158,25726,1,1,1,1,1,21
8454,4425,26402,1,1,1,1,1,16
9210,3954,27788,1,1,1,1,1,33
8921,3912,26840,1,1,1,1,1,11
8189,2389,25763,1,1,1,1,1,8
9065,2871,26418,1,1,1,1,1,11
8157,2653,26077,1,1,1,1,1,23
7702,2022,25638,1,1,1,1,1,17
7479,1809,25479,1,1,1,1,1,12
7590,1342,25279,1,1,1,1,1,24
9157,5512,29343,1,1,1,1,1,31
8817,6060,29197,1,1,1,1,1,8
7001,7388,28203,1,1,1,1,1,22
6942,9236,28991,1,1,1,1,1,22
7439,9118,29460,1,1,1,1,1,4
7460,7823,29292,1,1,1,1,1,14
7786,9342,30232,1,1,1,1,1,33
8243,8157,30032,1,1,1,1,1,47
8251,8150,28561,1,1,1,1,1,17
8356,8209,28611,1,1,1,1,1,8
8352,7417,29284,1,1,1,1,1,47
8174,6520,28634,1,1,1,1,1,16
9164,7332,29697,1,1,1,1,1,5
10219,6866,30688,1,1,1,1,1,17
10089,6934,30626,1,1,1,1,1,18
11670,7000,31165,1,1,1,1,1,20
11191,6706,30993,1,1,1,1,1,21
11321,7722,31019,1,1,1,1,1,15
11524,7092,31100,1,1,1,1,1,15
9418,8431,29726,1,1,1,1,1,32
11860,8258,29243,1,1,1,1,1,47
12140,7755,28267,1,1,1,1,1,3
11679,6277,28467,1,1,1,1,1,7
11637,7748,27510,1,1,1,1,1,6
10096,8338,25402,1,1,1,1,1,18
10675,8203,25245,1,1,1,1,1,22
10568,8220,25298,1,1,1,1,1,9
11893,8931,26198,1,1,1,1,1,11
11472,9210,27158,1,1,1,1,1,47
11385,7820,27152,1,1,1,1,1,4
6880,7115,27871,1,1,1,1,1,7
6392,11049,27208,1,1,1,1,1,47
10782,10862,27654,1,1,1,1,1,20
10589,9924,26722,1,1,1,1,1,9
10302,10029,30141,1,1,1,1,1,3
10352,11648,30343,1,1,1,1,1,16
10131,11187,30212,1,1,1,1,1,47
8456,11942,30428,1,1,1,1,1,17
8552,9918,30338,1,1,1,1,1,13
828,11238,28270,1,1,1,1,1,16
6121,8261,27761,1,1,1,1,1,10
4915,7404,26967,1,1,1,1,1,22
4308,7040,26493,1,1,1,1,1,11
4035,6907,25761,1,1,1,1,1,47
3539,6358,25888,1,1,1,1,1,16
1496,7518,27931,1,1,1,1,1,9
536,6694,27729,1,1,1,1,1,6
1700,7171,28312,1,1,1,1,1,7
1065,6556,28292,1,1,1,1,1,47
2949,8700,28873,1,1,1,1,1,27
2979,9337,28349,1,1,1,1,1,23
4596,8571,28200,1,1,1,1,1,21
3574,9364,30207,1,1,1,1,1,16
5028,9198,28857,1,1,1,1,1,18
4757,8786,28454,1,1,1,1,1,5
5937,5431,25525,1,1,1,1,1,47
5407,5906,26865,1,1,1,1,1,47
5776,6216,27254,1,1,1,1,1,6
1692,6096,26724,1,1,1,1,1,15
2254,5453,25275,1,1,1,1,1,28
495,3729,29678,1,1,1,1,1,9
2145,4874,31881,1,1,1,1,1,47
2875,4937,32186,1,1,1,1,1,47
5464,1005,34291,1,1,1,1,1,26
4685,170,33364,1,1,1,1,1,11
3771,1429,34075,1,1,1,1,1,18
3546,1631,34170,1,1,1,1,1,20
3482,1929,34171,1,1,1,1,1,12
3534,2486,34168,1,1,1,1,1,4
5151,4349,34058,1,1,1,1,1,47
6219,5465,32359,1,1,1,1,1,7
5797,6086,32320,1,1,1,1,1,12
3273,5240,32726,1,1,1,1,1,10
5795,1397,34414,1,1,1,1,1,13
1294,9266,36095,1,1,1,1,1,27
2835,8515,35789,1,1,1,1,1,47
3090,7341,35179,1,1,1,1,1,2
4420,8107,35468,1,1,1,1,1,9
5827,8793,35513,1,1,1,1,1,10
4413,11255,36740,1,1,1,1,1,9
2278,10057,32393,1,1,1,1,1,47
1188,10958,34428,1,1,1,1,1,15
1031,9658,35707,1,1,1,1,1,6
328,12642,31351,1,1,1,1,1,29
108,14365,32075,1,1,1,1,1,17
1219,15258,31454,1,1,1,1,1,18
612,14834,32940,1,1,1,1,1,22
3211,17569,37124,1,1,1,1,1,10
4587,17976,37493,1,1,1,1,1,9
4818,18303,37365,1,1,1,1,1,14
5910,18139,34851,1,1,1,1,1,47
5752,17336,34136,1,1,1,1,1,34
5917,17339,33428,1,1,1,1,1,18
4455,17314,34050,1,1,1,1,1,16
1858,15676,32749,1,1,1,1,1,21
1585,16280,33472,1,1,1,1,1,13
2048,16356,33291,1,1,1,1,1,15
1589,16202,34327,1,1,1,1,1,18
1805,16338,34068,1,1,1,1,1,20
2274,16675,34301,1,1,1,1,1,24
2263,16518,34063,1,1,1,1,1,12
749,16511,32835,1,1,1,1,1,11
980,16597,33571,1,1,1,1,1,24
1235,15822,32581,1,1,1,1,1,47
350,17948,34455,1,1,1,1,1,9
2293,16726,34685,1,1,1,1,1,10
2376,16576,34487,1,1,1,1,1,33
2653,16852,35311,1,1,1,1,1,17
2400,16808,35502,1,1,1,1,1,18
2944,17133,36251,1,1,1,1,1,8
2858,17155,36372,1,1,1,1,1,1
2197,17062,36868,1,1,1,1,1,16
2935,17326,36331,1,1,1,1,1,12
2727,17294,36329,1,1,1,1,1,14
57,19867,36428,1,1,1,1,1,47
507,19566,36929,1,1,1,1,1,47
6015,18847,27884,1,1,1,1,1,17
5861,18764,25663,1,1,1,1,1,24
5945,18951,25777,1,1,1,1,1,14
3366,23080,26619,1,1,1,1,1,10
4249,23150,26073,1,1,1,1,1,2
6039,24254,28351,1,1,1,1,1,16
6017,18007,29412,1,1,1,1,1,13
4734,17062,28585,1,1,1,1,1,10
4806,16961,29130,1,1,1,1,1,23
4386,16612,28773,1,1,1,1,1,4
4021,16220,28611,1,1,1,1,1,27
2642,15956,27032,1,1,1,1,1,10
2882,15697,27789,1,1,1,1,1,19
3299,15933,27725,1,1,1,1,1,12
4675,15662,26608,1,1,1,1,1,10
3331,16713,26699,1,1,1,1,1,21
3262,15663,25285,1,1,1,1,1,20
5243,18255,25263,1,1,1,1,1,16
5249,15804,27940,1,1,1,1,1,4
6089,12985,25231,1,1,1,1,1,20
4087,15526,26219,1,1,1,1,1,16
3528,15262,26190,1,1,1,1,1,5
4041,14775,27448,1,1,1,1,1,9
3958,15285,26835,1,1,1,1,1,45
4402,15456,27052,1,1,1,1,1,14
2352,15416,27331,1,1,1,1,1,47
2320,14480,27891,1,1,1,1,1,35
2017,14586,27956,1,1,1,1,1,22
1984,14443,28031,1,1,1,1,1,9
211,14171,27506,1,1,1,1,1,71
139,13719,27736,1,1,1,1,1,34
495,14235,27599,1,1,1,1,1,40
415,14272,26998,1,1,1,1,1,28
141,14065,27355,1,1,1,1,1,32
50000,14200,27610,1,1,1,1,1,31
365,14253,27559,1,1,1,1,1,31
359,14435,27086,1,1,1,1,1,26
50000,14353,27311,1,1,1,1,1,25
500,14249,27114,1,1,1,1,1,26
1,13623,27609,1,1,1,1,1,21
50000,14161,27417,1,1,1,1,1,18
607,14034,27594,1,1,1,1,1,25
472,13859,27409,1,1,1,1,1,20
299,14403,27501,1,1,1,1,1,25
24,14484,27674,1,1,1,1,1,11
579,14411,27419,1,1,1,1,1,18
445,14127,27318,1,1,1,1,1,26
554,14562,27292,1,1,1,1,1,19
1132,14400,27549,1,1,1,1,1,34
1247,14115,27602,1,1,1,1,1,24
809,14224,27135,1,1,1,1,1,8
1345,14142,25356,1,1,1,1,1,27
1420,14422,25315,1,1,1,1,1,16
1417,14166,25166,1,1,1,1,1,19
981,14467,26390,1,1,1,1,1,6
1745,14220,25128,1,1,1,1,1,20
979,13878,27591,1,1,1,1,1,11
506,14022,28011,1,1,1,1,1,21
68,13968,29155,1,1,1,1,1,34
182,14399,29265,1,1,1,1,1,11
538,14249,29435,1,1,1,1,1,14
366,14119,29044,1,1,1,1,1,7
375,14109,29222,1,1,1,1,1,14
2241,14907,28138,1,1,1,1,1,16
923,15335,31233,1,1,1,1,1,17
830,14923,30579,1,1,1,1,1,13
3369,14519,28273,1,1,1,1,1,5
5785,15430,29078,1,1,1,1,1,23
5753,15528,29195,1,1,1,1,1,26
6379,13016,30136,1,1,1,1,1,4
7024,15558,29368,1,1,1,1,1,16
6836,15468,29560,1,1,1,1,1,16
6875,15592,29427,1,1,1,1,1,1
7779,14800,29076,1,1,1,1,1,47
6999,15453,29713,1,1,1,1,1,32
7652,15556,29838,1,1,1,1,1,20
7346,15407,29863,1,1,1,1,1,3
7247,15549,29880,1,1,1,1,1,13
7471,15396,29999,1,1,1,1,1,14
7536,15456,29922,1,1,1,1,1,10
8283,15557,29959,1,1,1,1,1,41
9278,15240,29792,1,1,1,1,1,15
9065,14537,29758,1,1,1,1,1,19
9315,13798,28427,1,1,1,1,1,32
9119,13784,28616,1,1,1,1,1,22
7875,13799,28201,1,1,1,1,1,10
10454,13874,30418,1,1,1,1,1,45
10557,13280,30655,1,1,1,1,1,29
10441,13084,30729,1,1,1,1,1,8
10391,12804,30798,1,1,1,1,1,7
11338,12521,30885,1,1,1,1,1,30
11804,12924,31042,1,1,1,1,1,12
11176,13519,31143,1,1,1,1,1,22
11738,15089,30558,1,1,1,1,1,20
12483,15121,30895,1,1,1,1,1,16
11171,15337,30508,1,1,1,1,1,10
10992,15301,30542,1,1,1,1,1,14
12193,14392,29821,1,1,1,1,1,23
10774,15378,30726,1,1,1,1,1,20
10220,15001,30135,1,1,1,1,1,59
10185,14933,29884,1,1,1,1,1,30
10208,15000,30004,1,1,1,1,1,29
10177,15054,29947,1,1,1,1,1,30
10345,14758,30109,1,1,1,1,1,9
10167,14992,30116,1,1,1,1,1,33
10399,15116,30180,1,1,1,1,1,23
10096,14896,30312,1,1,1,1,1,11
9991,15076,30104,1,1,1,1,1,13
9790,14616,29709,1,1,1,1,1,8
12285,14521,29262,1,1,1,1,1,35
11615,14158,28638,1,1,1,1,1,35
11545,14280,28147,1,1,1,1,1,29
10983,13216,28224,1,1,1,1,1,12
10661,13819,28617,1,1,1,1,1,5
9487,13617,29575,1,1,1,1,1,47
9946,13295,26888,1,1,1,1,1,18
11359,13356,27453,1,1,1,1,1,17
10938,13644,27044,1,1,1,1,1,49
9627,12837,25125,1,1,1,1,1,55
9386,12753,25423,1,1,1,1,1,22
9427,12887,24964,1,1,1,1,1,20
9825,12794,24980,1,1,1,1,1,9
9623,13002,24974,1,1,1,1,1,15
10055,13111,25927,1,1,1,1,1,45
10050,13185,25958,1,1,1,1,1,30
11866,14531,27881,1,1,1,1,1,14
8873,13454,27279,1,1,1,1,1,54
9248,13830,27276,1,1,1,1,1,7
8973,13326,27280,1,1,1,1,1,17
7856,13014,26437,1,1,1,1,1,22
6814,12527,25720,1,1,1,1,1,13
6618,12867,25523,1,1,1,1,1,23
6672,16688,27674,1,1,1,1,1,21
9629,16583,31183,1,1,1,1,1,5
9470,16635,31208,1,1,1,1,1,6
7823,15874,29934,1,1,1,1,1,17
8354,15710,30375,1,1,1,1,1,9
8580,15866,30606,1,1,1,1,1,29
8443,15960,30450,1,1,1,1,1,23
9198,16816,31145,1,1,1,1,1,16
7325,16328,30538,1,1,1,1,1,14
7663,15755,29822,1,1,1,1,1,18
7699,15950,29725,1,1,1,1,1,16
7419,15640,29611,1,1,1,1,1,31
6677,18795,29992,1,1,1,1,1,13
8025,19679,31058,1,1,1,1,1,14
8124,21816,28313,1,1,1,1,1,10
7324,24586,28012,1,1,1,1,1,9
7783,24457,27149,1,1,1,1,1,13
7623,22847,25019,1,1,1,1,1,9
8550,23108,26438,1,1,1,1,1,18
8381,22208,26816,1,1,1,1,1,8
8515,22402,26807,1,1,1,1,1,3
7390,20746,26915,1,1,1,1,1,26
7269,20501,26729,1,1,1,1,1,9
7291,20427,26455,1,1,1,1,1,2
6952,20223,26409,1,1,1,1,1,47
6353,19376,25271,1,1,1,1,1,21
6356,19188,25035,1,1,1,1,1,1
10848,24862,26926,1,1,1,1,1,11
10802,24791,30170,1,1,1,1,1,17
9855,24147,30008,1,1,1,1,1,3
9780,24911,30572,1,1,1,1,1,5
9678,20842,33372,1,1,1,1,1,13
10840,21318,32293,1,1,1,1,1,47
6723,18752,36543,1,1,1,1,1,12
7635,19713,37447,1,1,1,1,1,31
9115,20729,36424,1,1,1,1,1,22
9831,22504,37204,1,1,1,1,1,47
11927,19541,35169,1,1,1,1,1,13
11213,18145,32977,1,1,1,1,1,13
11334,18471,33374,1,1,1,1,1,47
11415,16106,31493,1,1,1,1,1,26
11643,17088,32367,1,1,1,1,1,47
10683,16951,32038,1,1,1,1,1,10
10419,17188,31982,1,1,1,1,1,30
10849,17631,32302,1,1,1,1,1,25
8828,18004,33409,1,1,1,1,1,10
6638,17411,33830,1,1,1,1,1,47
6479,16915,32169,1,1,1,1,1,23
6358,18148,35904,1,1,1,1,1,18
7332,18449,36482,1,1,1,1,1,16
10717,15615,31431,1,1,1,1,1,18
12309,14332,32975,1,1,1,1,1,47
11293,14139,32794,1,1,1,1,1,23
11297,14761,31351,1,1,1,1,1,1
11553,14974,31797,1,1,1,1,1,18
12088,13728,32128,1,1,1,1,1,41
10391,14794,35985,1,1,1,1,1,3
13181,13479,31709,1,1,1,1,1,47
14158,14149,34230,1,1,1,1,1,9
14567,14934,34360,1,1,1,1,1,1
14222,15371,33112,1,1,1,1,1,14
14310,15428,33090,1,1,1,1,1,15
14864,15204,32385,1,1,1,1,1,9
14113,15037,31659,1,1,1,1,1,11
13856,15032,32701,1,1,1,1,1,16
13788,14972,31754,1,1,1,1,1,16
13239,14453,32234,1,1,1,1,1,39
13293,15813,31973,1,1,1,1,1,4
12905,17832,33339,1,1,1,1,1,24
15223,17659,34028,1,1,1,1,1,17
15345,17982,34306,1,1,1,1,1,21
14593,17334,33292,1,1,1,1,1,15
14810,17214,33325,1,1,1,1,1,11
15556,18610,32783,1,1,1,1,1,19
14332,16733,32845,1,1,1,1,1,33
14156,17133,33072,1,1,1,1,1,17
14678,15713,33592,1,1,1,1,1,13
15607,16933,34332,1,1,1,1,1,26
15008,16072,33906,1,1,1,1,1,47
14935,16240,34406,1,1,1,1,1,20
13949,16209,34682,1,1,1,1,1,47
13531,16449,35258,1,1,1,1,1,15
18532,15861,36064,1,1,1,1,1,7
15964,17967,34849,1,1,1,1,1,13
16028,17998,35168,1,1,1,1,1,15
16781,18640,35412,1,1,1,1,1,64
16576,18885,35516,1,1,1,1,1,32
17232,18461,35318,1,1,1,1,1,21
16940,18367,35185,1,1,1,1,1,25
16982,18503,35457,1,1,1,1,1,14
16699,18717,35693,1,1,1,1,1,12
16899,18605,34969,1,1,1,1,1,23
17042,18137,34731,1,1,1,1,1,44
17145,18327,35007,1,1,1,1,1,20
18053,17677,34397,1,1,1,1,1,26
17365,17675,34691,1,1,1,1,1,29
16070,17160,33980,1,1,1,1,1,38
16300,17167,34043,1,1,1,1,1,17
16177,17103,33778,1,1,1,1,1,12
16319,17197,33963,1,1,1,1,1,17
16031,16892,31364,1,1,1,1,1,14
16406,17446,31612,1,1,1,1,1,47
16053,17586,31638,1,1,1,1,1,17
15994,18533,32131,1,1,1,1,1,16
15753,18642,32444,1,1,1,1,1,8
16490,17861,31893,1,1,1,1,1,27
17288,17502,33782,1,1,1,1,1,26
18078,17667,34143,1,1,1,1,1,21
18012,17811,33888,1,1,1,1,1,18
17359,18360,34240,1,1,1,1,1,9
18120,17908,33580,1,1,1,1,1,17
18429,17678,33450,1,1,1,1,1,16
17802,18296,32124,1,1,1,1,1,28
18178,18648,32364,1,1,1,1,1,47
16279,14942,32273,1,1,1,1,1,26
16227,14730,32337,1,1,1,1,1,26
17049,14683,32405,1,1,1,1,1,14
16660,13905,32406,1,1,1,1,1,6
24545,12799,36009,1,1,1,1,1,8
23949,13531,35780,1,1,1,1,1,8
23494,15247,35447,1,1,1,1,1,14
24050,15058,36210,1,1,1,1,1,29
24397,14554,36508,1,1,1,1,1,18
23490,16488,36476,1,1,1,1,1,12
23533,16499,36530,1,1,1,1,1,10
23690,16795,37082,1,1,1,1,1,3
22516,17432,34605,1,1,1,1,1,50
22896,16553,35420,1,1,1,1,1,29
22610,16916,34836,1,1,1,1,1,30
20163,15685,31497,1,1,1,1,1,35
20256,16130,31730,1,1,1,1,1,16
18811,18612,32261,1,1,1,1,1,6
20301,17899,33274,1,1,1,1,1,26
19254,17848,33369,1,1,1,1,1,54
18542,17869,33758,1,1,1,1,1,56
19147,17827,33430,1,1,1,1,1,41
18587,17828,33693,1,1,1,1,1,36
18386,17750,33838,1,1,1,1,1,24
20101,17996,33148,1,1,1,1,1,36
19607,18492,33340,1,1,1,1,1,32
19694,18652,32928,1,1,1,1,1,13
19748,17911,33681,1,1,1,1,1,47
20498,18367,33024,1,1,1,1,1,51
20476,18096,33016,1,1,1,1,1,8
20335,18207,32947,1,1,1,1,1,9
20569,18396,33151,1,1,1,1,1,20
20681,18349,32714,1,1,1,1,1,7
21873,18611,33332,1,1,1,1,1,15
20741,17320,33284,1,1,1,1,1,35
20591,17577,32898,1,1,1,1,1,23
20741,17449,33272,1,1,1,1,1,17
20808,17323,32214,1,1,1,1,1,19
20346,17251,32384,1,1,1,1,1,11
20524,17750,32428,1,1,1,1,1,0
20549,17027,32386,1,1,1,1,1,25
21204,15978,33464,1,1,1,1,1,29
21819,15640,33478,1,1,1,1,1,4
21289,16841,33537,1,1,1,1,1,6
22627,16550,33216,1,1,1,1,1,31
22035,18161,33256,1,1,1,1,1,29
22517,18549,32198,1,1,1,1,1,47
22853,18310,32443,1,1,1,1,1,39
23022,18137,32437,1,1,1,1,1,11
23445,18394,32332,1,1,1,1,1,50
23529,18244,32345,1,1,1,1,1,31
24050,18109,31930,1,1,1,1,1,13
24756,18378,31524,1,1,1,1,1,62
24816,18320,31569,1,1,1,1,1,37
24814,18159,31463,1,1,1,1,1,31
25024,18426,31626,1,1,1,1,1,23
24820,18622,31877,1,1,1,1,1,18
24970,18334,31590,1,1,1,1,1,24
24660,18399,31467,1,1,1,1,1,30
24785,18458,31835,1,1,1,1,1,22
24476,17720,31724,1,1,1,1,1,1
22448,16017,32151,1,1,1,1,1,21
22499,16658,32199,1,1,1,1,1,17
22061,15315,32192,1,1,1,1,1,11
23747,14949,33943,1,1,1,1,1,11
21433,14719,33639,1,1,1,1,1,30
21195,14168,33659,1,1,1,1,1,18
20893,12794,33835,1,1,1,1,1,47
20074,13332,32843,1,1,1,1,1,18
19580,14124,32993,1,1,1,1,1,25
19745,15248,31573,1,1,1,1,1,11
20220,14608,30380,1,1,1,1,1,12
19426,14498,31122,1,1,1,1,1,10
20331,14806,29935,1,1,1,1,1,17
20316,14124,28768,1,1,1,1,1,20
20486,14183,28316,1,1,1,1,1,7
20910,14738,27842,1,1,1,1,1,26
20171,12767,27433,1,1,1,1,1,47
22306,16231,27740,1,1,1,1,1,11
22442,16152,27282,1,1,1,1,1,9
23059,16479,26584,1,1,1,1,1,30
22878,15777,25489,1,1,1,1,1,0
21922,16145,28354,1,1,1,1,1,18
22063,16460,28323,1,1,1,1,1,18
22147,16949,29039,1,1,1,1,1,10
17614,18667,29486,1,1,1,1,1,4
17011,18075,31195,1,1,1,1,1,9
13419,17939,26059,1,1,1,1,1,26
13385,15728,27115,1,1,1,1,1,19
15223,17175,28110,1,1,1,1,1,8
14941,16694,27739,1,1,1,1,1,7
13526,15152,25123,1,1,1,1,1,10
12879,14608,26063,1,1,1,1,1,16
12532,14669,26815,1,1,1,1,1,39
12524,15314,27007,1,1,1,1,1,4
13852,13651,30974,1,1,1,1,1,47
12593,13256,31083,1,1,1,1,1,22
12914,12890,30899,1,1,1,1,1,11
13182,14050,31043,1,1,1,1,1,24
13276,13652,30848,1,1,1,1,1,11
12930,14518,30511,1,1,1,1,1,66
13260,14672,30824,1,1,1,1,1,62
12429,14486,30330,1,1,1,1,1,47
13303,14669,30606,1,1,1,1,1,34
13184,14593,30492,1,1,1,1,1,31
12880,14681,30552,1,1,1,1,1,29
13259,14857,30895,1,1,1,1,1,23
12579,14682,30308,1,1,1,1,1,22
13248,14628,30772,1,1,1,1,1,30
13162,14195,30748,1,1,1,1,1,8
13733,14549,31134,1,1,1,1,1,21
14958,16212,29663,1,1,1,1,1,14
14261,15887,30129,1,1,1,1,1,19
14844,16503,30338,1,1,1,1,1,0
15514,16757,30618,1,1,1,1,1,17
15241,16802,30577,1,1,1,1,1,0
15460,17194,30432,1,1,1,1,1,21
14827,22924,31134,1,1,1,1,1,11
14400,22510,28815,1,1,1,1,1,24
14222,22415,28701,1,1,1,1,1,12
13848,21925,28534,1,1,1,1,1,14
13821,22385,25113,1,1,1,1,1,7
13851,22318,25914,1,1,1,1,1,17
14346,22644,26389,1,1,1,1,1,2
15362,22511,25279,1,1,1,1,1,15
14804,23153,25773,1,1,1,1,1,27
14408,22955,25616,1,1,1,1,1,17
14771,23299,25734,1,1,1,1,1,15
14098,22666,25323,1,1,1,1,1,11
14383,22934,25389,1,1,1,1,1,47
15591,22980,26028,1,1,1,1,1,20
15397,22838,25810,1,1,1,1,1,2
14653,23372,26024,1,1,1,1,1,4
14962,23487,26037,1,1,1,1,1,26
14281,19739,26013,1,1,1,1,1,47
18371,20214,25076,1,1,1,1,1,14
16481,24838,27949,1,1,1,1,1,19
16067,24368,27210,1,1,1,1,1,35
15885,24523,26861,1,1,1,1,1,13
18104,24592,26974,1,1,1,1,1,22
18473,24683,27396,1,1,1,1,1,9
18203,24980,27545,1,1,1,1,1,9
19251,20000,30071,1,1,1,1,1,14
18830,19429,29976,1,1,1,1,1,12
20735,20338,31069,1,1,1,1,1,11
21193,21055,30993,1,1,1,1,1,21
21168,21249,29968,1,1,1,1,1,37
21861,21148,30407,1,1,1,1,1,17
20668,20617,29694,1,1,1,1,1,13
21338,21144,28830,1,1,1,1,1,13
24090,20894,30633,1,1,1,1,1,0
24937,21572,31022,1,1,1,1,1,4
23452,19581,28882,1,1,1,1,1,12
23664,19992,29640,1,1,1,1,1,16
23314,19238,28328,1,1,1,1,1,7
23358,19291,28176,1,1,1,1,1,1
24250,20291,26863,1,1,1,1,1,27
23804,19470,25595,1,1,1,1,1,11
24965,21536,25001,1,1,1,1,1,47
24984,21845,25990,1,1,1,1,1,23
